,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,label,orig_index,olabel
531,tumor,18,19,115,120,"
von Hippel-Lindau (VHL) disease is an autosomal dominantly inherited cancer syndrome predisposing to a variety of tumor types that include retinal hemangioblastomas, hemangioblastomas of the central nervous system, renal cell carcinomas, pancreatic cysts and tumors, pheochromocytomas, endolymphatic sac tumors, and epididymal cystadenomas [W. M. Linehan et al., J. Am.",10554035_1,0,531,0
533,tumors,39,40,260,266,"
von Hippel-Lindau (VHL) disease is an autosomal dominantly inherited cancer syndrome predisposing to a variety of tumor types that include retinal hemangioblastomas, hemangioblastomas of the central nervous system, renal cell carcinomas, pancreatic cysts and tumors, pheochromocytomas, endolymphatic sac tumors, and epididymal cystadenomas [W. M. Linehan et al., J. Am.",10554035_1,0,533,0
534,tumors,45,46,305,311,"
von Hippel-Lindau (VHL) disease is an autosomal dominantly inherited cancer syndrome predisposing to a variety of tumor types that include retinal hemangioblastomas, hemangioblastomas of the central nervous system, renal cell carcinomas, pancreatic cysts and tumors, pheochromocytomas, endolymphatic sac tumors, and epididymal cystadenomas [W. M. Linehan et al., J. Am.",10554035_1,0,534,0
536,Cancer,14,15,36,42,"Genet., 33  328-332, 1996; B. Zbar, Cancer Surv., 25  219-232, 1995).",10554035_10,0,536,0
537,cancer,7,8,50,56,Spectrum of hSNF5/INI1 somatic mutations in human cancer and genotype-phenotype correlations.,10556283_0,0,537,0
538,tumor,18,19,112,117,"
The hSNF5/INI1 gene which encodes a member of the SWI/SNF chromatin ATP-dependent remodeling complex, is a new tumor suppressor gene localized on chromosome 22q11.",10556283_1,0,538,0
539,tumors,10,11,57,63,2 and recently shown to be mutated in malignant rhabdoid tumors.,10556283_2,0,539,0
540,tumors,8,9,49,55,We have searched for hSNF5/INI1 mutations in 229 tumors of various origins using a screening method based on denaturing high-performance liquid chromatography.,10556283_3,0,540,0
541,tumors,6,7,42,48,"Mutations were retrieved in most rhabdoid tumors, whatever their sites of occurrence, indicating the common pathogenetic origin of these tumors.",10556283_6,0,541,0
542,tumors,21,22,137,143,"Mutations were retrieved in most rhabdoid tumors, whatever their sites of occurrence, indicating the common pathogenetic origin of these tumors.",10556283_6,0,542,0
544,cancers,11,12,68,75,"In contrast, hSNF5/INI1 point mutations were not detected in breast cancers, Wilms tumors, gliomas, ependymomas, sarcomas and other tumor types, even though most analyzed cases harbored loss of heterozygosity at 22q11.",10556283_8,0,544,0
545,tumors,14,15,83,89,"In contrast, hSNF5/INI1 point mutations were not detected in breast cancers, Wilms tumors, gliomas, ependymomas, sarcomas and other tumor types, even though most analyzed cases harbored loss of heterozygosity at 22q11.",10556283_8,0,545,0
546,tumor,23,24,132,137,"In contrast, hSNF5/INI1 point mutations were not detected in breast cancers, Wilms tumors, gliomas, ependymomas, sarcomas and other tumor types, even though most analyzed cases harbored loss of heterozygosity at 22q11.",10556283_8,0,546,0
547,tumors,5,6,36,42,"These results suggest that rhabdoid tumors, choroid plexus carcinomas and a subset of medulloblastomas and cPNETs share common pathways of oncogenesis related to hSNF5/INI1 alteration and that hSNF5/INI1 mutations define a genetically homogeneous family of highly aggressive cancers mainly occurring in young children and frequently, but not always, exhibiting a rhabdoid phenotype",10556283_10,0,547,0
549,ataxia,1,2,17,23,"
Spinocerebellar ataxia type-3 or Machado-Joseph disease (SCA3/MJD) is a member of the CAG/polyglutamine repeat disease family.",10556285_1,0,549,0
558,cancer,6,7,54,60,"
Alveolar rhabdomyosarcoma is an aggressive pediatric cancer of striated muscle characterized in 60% of cases by a t (2; 13) (q35; q14).",10557309_1,0,558,0
564,malignancy,19,20,142,152,"
Ataxia-telangiectasia is a rare genetic disorder associated with immune deficiency, chromosome instability, and a predisposition to lymphoid malignancy.",1056013_1,0,564,0
567,malignancies,27,28,167,179,We hypothesize that structural rearrangement of 14q is directly related to abnormal growth of lymphocytes and that it may be a step toward the development of lymphoid malignancies.,1056013_9,0,567,0
578,sensorineural hearing loss,16,19,113,139,"
Pendred syndrome is a recessive inherited disorder that consists of developmental abnormalities of the cochlea, sensorineural hearing loss, and diffuse thyroid enlargement (goiter).",10571950_1,0,578,0
608,thrombocytopenia,20,21,109,125,"
A new platelet-specific alloantigen, termed Sit (a), was identified in a severe case of neonatal alloimmune thrombocytopenia.",10590055_1,0,608,0
609,Platelet aggregation,0,2,0,20,"Platelet aggregation responses of Sit (a) (+) individuals were diminished in response to collagen, indicating that the Thr (799) Met mutation affects the function of the GPIa/IIa complex",10590055_11,0,609,0
619,cancer,20,21,130,136,"
Inherited mutations of the APC gene predispose carriers to multiple adenomatous polyps of the colon and rectum and to colorectal cancer.",10598803_1,0,619,0
623,cancer,17,18,110,116,Many individuals with AAPC develop relatively few colorectal polyps but are still at high risk for colorectal cancer.,10598803_3,0,623,0
627,sensorineural hearing loss,13,16,96,122,"
Alstrom syndrome is a rare autosomal recessive disorder characterized by retinal degeneration, sensorineural hearing loss, early-onset obesity, and non-insulin-dependent diabetes mellitus.",10598815_1,0,627,0
634,sensorineural hearing loss,4,7,39,65,"
Pendred syndrome comprises congenital sensorineural hearing loss, thyroid goiter, and positive perchlorate discharge test.",10602116_1,0,634,0
644,cataract,8,9,48,56,"He has vitreoretinal degeneration, high myopia, cataract, telecanthus, hypertelorism, and a high-arched palate.",10607954_2,0,644,0
648,hypersensitivity,21,22,120,136,"The cellular features resulting from these hMRE11 mutations are similar to those seen in A-T as well as NBS and include hypersensitivity to ionizing radiation, radioresistant DNA synthesis, and abrogation of ATM-dependent events, such as the activation of Jun kinase following exposure to gamma irradiation.",10612394_2,0,648,0
666,death,33,34,204,209,"There is mounting evidence to suggest that Friedreich ataxia is the result of accumulation of iron in mitochondria leading to excess production of free radicals, which then results in cellular damage and death.",10633128_5,0,666,0
670,visual loss,15,17,100,111,"
BACKGROUND  X-linked retinoschisis (XLRS) is a relatively rare vitreoretinal dystrophy that causes visual loss in young men.",10636421_1,0,670,0
674,cancer,23,24,169,175,"
Ataxia-telangiectasia is a hereditary multisystemic disease resulting from mutations of ataxia telangiectasia, mutated (ATM) and is characterized by neurodegeneration, cancer, immune defects, and hypersensitivity to ionizing radiation.",10639175_1,0,674,0
675,hypersensitivity,29,30,197,213,"
Ataxia-telangiectasia is a hereditary multisystemic disease resulting from mutations of ataxia telangiectasia, mutated (ATM) and is characterized by neurodegeneration, cancer, immune defects, and hypersensitivity to ionizing radiation.",10639175_1,0,675,0
676,death,6,7,25,30,"Here, we report that the death effector Bax is required for a large proportion of Atm-dependent apoptosis in the developing CNS after ionizing radiation (IR).",10639175_4,0,676,0
677,death,7,8,42,47,These data implicate Bax and caspase-3 as death effectors in neurodegenerative pathways..,10639175_8,0,677,0
685,breast cancer,10,12,71,84,The finding that ATM-heterozygotes have an increased relative risk for breast cancer was supported by some studies but not confirmed by others.,10677309_3,0,685,0
686,breast cancer,22,24,124,137,"In view of this discrepancy, we examined the frequency of ATM germline mutations in a selected group of Dutch patients with breast cancer.",10677309_4,0,686,0
687,breast cancer,13,15,90,103,A high percentage of ATM germline mutations was demonstrated among patients with sporadic breast cancer.,10677309_6,0,687,0
688,breast cancer,9,11,53,66,"The 82 patients included in this study had developed breast cancer at age < 45 and had survived >/= 5 years (mean 15 years), and in 33 (40%) of the patients a contralateral breast tumor had been diagnosed.",10677309_7,0,688,0
689,tumor,41,42,180,185,"The 82 patients included in this study had developed breast cancer at age < 45 and had survived >/= 5 years (mean 15 years), and in 33 (40%) of the patients a contralateral breast tumor had been diagnosed.",10677309_7,0,689,0
690,breast cancer,7,9,56,69,Four heterozygous carriers were patients with bilateral breast cancer.,10677309_10,0,690,0
691,breast cancer,25,27,154,167,"Our results indicate that the mutations identified in this study are "" A-T disease-causing "" mutations that might be associated with an increased risk of breast cancer in heterozygotes.",10677309_11,0,691,0
692,breast cancer,15,17,105,118,"We conclude that ATM heterozygotes have an approximately ninefold-increased risk of developing a type of breast cancer characterized by frequent bilateral occurrence, early age at onset, and long-term survival.",10677309_12,0,692,0
693,hemolytic anemia,8,10,61,77,Inherited G6PD deficiency is associated with either episodic hemolytic anemia (triggered by fava beans or other agents) or life-long hemolytic anemia.,10698963_2,0,693,0
694,hemolytic anemia,21,23,133,149,Inherited G6PD deficiency is associated with either episodic hemolytic anemia (triggered by fava beans or other agents) or life-long hemolytic anemia.,10698963_2,0,694,0
706,thrombosis,15,16,79,89,"First-degree relatives with a PROS1 gene defect had a 5. 0-fold higher risk of thrombosis (95% confidence interval, 1. 5-16.",10706858_7,0,706,0
707,thrombosis,9,10,93,103,"Although pregnancy/puerperium and immobility/trauma were important precipitating factors for thrombosis, almost half of the events were spontaneous.",10706858_9,0,707,0
708,thrombotic,18,19,104,114,Relatives with splice-site or major structural defects in the PROS1 gene were more likely to have had a thrombotic event and had significantly lower total and free protein S levels than those relatives having missense mutations.,10706858_10,0,708,0
710,thrombosis,17,18,99,109,We conclude that persons with PROS1 gene defects and protein S deficiency are at increased risk of thrombosis and that free protein S estimation offers the most reliable way of diagnosing the deficiency.,10706858_11,0,710,0
717,prostate cancer,4,6,32,47,"Combined analysis of hereditary prostate cancer linkage to 1q24-25: results from 772 hereditary prostate cancer families from the International Consortium for Prostate Cancer Genetics.
A previous linkage study provided evidence for a prostate cancer-susceptibility locus at 1q24-25.",10712209_0,0,717,0
718,prostate cancer,16,18,96,111,"Combined analysis of hereditary prostate cancer linkage to 1q24-25: results from 772 hereditary prostate cancer families from the International Consortium for Prostate Cancer Genetics.
A previous linkage study provided evidence for a prostate cancer-susceptibility locus at 1q24-25.",10712209_0,0,718,0
720,prostate cancer,17,19,115,130,"In addition, evidence for locus heterogeneity has been provided by the identification of other putative hereditary prostate cancer loci on Xq27-28, 1q42-43, and 1p36.",10712209_2,0,720,0
721,prostate cancer,22,24,125,140,"The present study describes a combined analysis for six markers in the 1q24-25 region in 772 families affected by hereditary prostate cancer and ascertained by the members of the International Consortium for Prostate Cancer Genetics (ICPCG) from North America, Australia, Finland, Norway, Sweden, and the United Kingdom.",10712209_3,0,721,0
