,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,label,orig_index,olabel
1276,tropicamide,16,17,107,118,RESULTS: There was no significant difference between elderly and young volunteers in pupillary response to tropicamide at any time point (p > 0.05).,11022397_13,0,-1,0,1276,0
1287,tropicamide,15,16,93,104,CONCLUSION: There is an age-related pupillary response to pilocarpine that is not found with tropicamide.,11022397_16,0,-1,0,1287,0
1299,CP,13,14,84,86,"By using a placebo-controlled, two-way factorial design, tolerance to cold-pressor (CP) pain was examined, both before and after oral administration of therapeutic doses of common opioid (hydromorphone 2 mg) and nonsteroidal anti-inflammatory (ketorolac 10 mg) analgesic agents.",11027904_3,0,-1,0,1299,0
1303,nonsteroidal anti-inflammatory,37,39,212,242,"By using a placebo-controlled, two-way factorial design, tolerance to cold-pressor (CP) pain was examined, both before and after oral administration of therapeutic doses of common opioid (hydromorphone 2 mg) and nonsteroidal anti-inflammatory (ketorolac 10 mg) analgesic agents.",11027904_3,0,-1,0,1303,0
1304,analgesic agents,44,46,261,277,"By using a placebo-controlled, two-way factorial design, tolerance to cold-pressor (CP) pain was examined, both before and after oral administration of therapeutic doses of common opioid (hydromorphone 2 mg) and nonsteroidal anti-inflammatory (ketorolac 10 mg) analgesic agents.",11027904_3,0,-1,0,1304,0
1305,CP,10,11,71,73,"Results showed that MM individuals were significantly less tolerant of CP pain than control subjects, replicating previous work.",11027904_4,0,-1,0,1305,0
1352,methylprednisolone,3,4,14,32,The dosage of methylprednisolone recommended by the NASCIS 3 is the highest dose of steroids ever being used during a 2-day period for any clinical condition.,11058428_3,0,-1,0,1352,0
1359,methylprednisolone,34,35,211,229,"Further, steroid myopathy recovers naturally and the neurological improvement shown in the NASCIS may be just a recording of this natural motor recovery from the steroid myopathy, instead of any protection that methylprednisolone offers to the spinal cord injury.",11058428_5,0,-1,0,1359,0
1361,methylprednisolone,14,15,84,102,"To our knowledge, this is the first discussion considering the possibility that the methylprednisolone recommended by NASCIS may cause acute corticosteroid myopathy.",11058428_6,0,-1,0,1361,0
1364,rapamycin,2,3,14,23,Conversion to rapamycin immunosuppression in renal transplant recipients: report of an initial experience.,11063349_0,0,-1,0,1364,0
1367,cyclosporine,18,19,103,115,BACKGROUND: The aim of this study is to evaluate the effects of RAPA conversion in patients undergoing cyclosporine (CsA) or tacrolimus (Tac) toxicity.,11063349_1,0,-1,0,1367,0
1369,tacrolimus,23,24,125,135,BACKGROUND: The aim of this study is to evaluate the effects of RAPA conversion in patients undergoing cyclosporine (CsA) or tacrolimus (Tac) toxicity.,11063349_1,0,-1,0,1369,0
1372,rapamycin,11,12,72,81,METHODS: Twenty renal transplant recipients were switched to fixed dose rapamycin (RAPA) (5 mg/day) 0 to 204 months posttransplant.,11063349_2,0,-1,0,1372,0
1379,(3,19,21,98,100,"The indications for switch were chronic CsA or Tac nephrotoxicity (12), acute CsA or Tac toxicity (3), severe facial dysmorphism (2), posttransplant lymphoproliferative disorder (PTLD) in remission (2), and hepatotoxicity in 1.",11063349_4,0,-1,0,1379,0
1407,vigabatrin,11,12,77,87,PURPOSE: Symptomatic visual field constriction thought to be associated with vigabatrin has been reported.,11077455_1,0,-1,0,1407,0
1411,vigabatrin,8,9,45,55,Six of the patients were no longer receiving vigabatrin.,11077455_3,0,-1,0,1411,0
1435,vigabatrin,9,10,75,85,The field defects and some electrophysiological abnormalities persist when vigabatrin therapy is withdrawn.,11077455_12,0,-1,0,1435,0
1448,dobutamine,19,20,107,117,The aim of the present study is to examine whether myocardial ischemia due to coronary spasm is induced by dobutamine.,11078231_3,0,-1,0,1448,0
1459,dobutamine,5,6,35,45,"DSE was performed with intravenous dobutamine infusion with an incremental doses of 5, 10, 20, 30, and 40 microg/kg/min every 5 minutes.",11078231_7,0,-1,0,1459,0
1466,dobutamine,4,5,29,39,These findings indicate that dobutamine can provoke coronary spasm in some patients with coronary spastic angina.,11078231_10,0,-1,0,1466,0
1476,dobutamine,10,11,58,68,"STUDY OBJECTIVE: To determine the effect of metoprolol on dobutamine stress testing with technetium-99m sestamibi single-photon emission computed tomography imaging and ST-segment monitoring, and to assess the impact of intravenous glucagon on metoprolol's effects.",11079278_1,0,-1,0,1476,0
1478,technetium-99m,14,16,89,103,"STUDY OBJECTIVE: To determine the effect of metoprolol on dobutamine stress testing with technetium-99m sestamibi single-photon emission computed tomography imaging and ST-segment monitoring, and to assess the impact of intravenous glucagon on metoprolol's effects.",11079278_1,0,-1,0,1478,0
1486,dobutamine,4,5,33,43,INTERVENTION: Patients underwent dobutamine stress tests per standard protocol.,11079278_5,0,-1,0,1486,0
1489,dobutamine,1,2,7,17,"Before dobutamine was begun, no therapy was given during the first visit, and patients were randomized on subsequent visits to receive metoprolol or metoprolol plus glucagon 1 mg.",11079278_6,0,-1,0,1489,0
1500,dobutamine,3,4,19,29,"CONCLUSION: During dobutamine stress testing, metoprolol attenuates or eliminates evidence of myocardial ischemia.",11079278_12,0,-1,0,1500,0
1505,GPi,5,6,37,40,Evidence of functional somatotopy in GPi from results of pallidotomy.,11099450_0,0,-1,0,1505,0
1508,GPi,17,18,99,102,The objective of this study was to explore the functional anatomy of the globus pallidus internus (GPi) by studying the effects of unilateral pallidotomy on parkinsonian 'off' signs and levodopa-induced dyskinesias (LID).,11099450_1,0,-1,0,1508,0
1516,GPi,26,27,118,121,"We also found a highly significant correlation (P: < 0.0001, r = 0.8) between the volume of the ventral lesion in the GPi and the improvement in LID in the contralateral limbs, whereas there was no correlation between the ventral volume and the improvement in parkinsonian 'off' signs.",11099450_3,0,-1,0,1516,0
1527,GPi,8,9,37,40,"Whereas cells in a wider area of the GPi may be implicated in parkinsonism, the ventral GPi seems to be crucial for the manifestation of LID.",11099450_6,0,-1,0,1527,0
1528,GPi,17,18,88,91,"Whereas cells in a wider area of the GPi may be implicated in parkinsonism, the ventral GPi seems to be crucial for the manifestation of LID.",11099450_6,0,-1,0,1528,0
1530,GPi,17,18,109,112,"We suggest that our observations are additional proof of the functional somatotopy of the systems within the GPi that mediate parkinsonism and dyskinesias, especially along the dorsoventral trajectory used in pallidotomy.",11099450_7,0,-1,0,1530,0
1534,GPi,13,14,79,82,"The outcome of pallidotomy in which the lesion involves the ventral and dorsal GPi could be the net effect of alteration in the activity of pathways which mediate different symptoms, and hence could be variable.",11099450_8,0,-1,0,1534,0
1535,Paclitaxel,0,1,0,10,"Paclitaxel, cisplatin, and gemcitabine combination chemotherapy within a multidisciplinary therapeutic approach in metastatic nonsmall cell lung carcinoma.",11135224_0,0,-1,0,1535,0
1536,cisplatin,2,3,12,21,"Paclitaxel, cisplatin, and gemcitabine combination chemotherapy within a multidisciplinary therapeutic approach in metastatic nonsmall cell lung carcinoma.",11135224_0,0,-1,0,1536,0
1537,gemcitabine,5,6,27,38,"Paclitaxel, cisplatin, and gemcitabine combination chemotherapy within a multidisciplinary therapeutic approach in metastatic nonsmall cell lung carcinoma.",11135224_0,0,-1,0,1537,0
1547,paclitaxel,20,21,104,114,"METHODS: The objective of this study was to determine the feasibility, response rate, and toxicity of a paclitaxel, cisplatin, and gemcitabine combination to treat metastatic NSCLC.",11135224_3,0,-1,0,1547,0
1548,cisplatin,22,23,116,125,"METHODS: The objective of this study was to determine the feasibility, response rate, and toxicity of a paclitaxel, cisplatin, and gemcitabine combination to treat metastatic NSCLC.",11135224_3,0,-1,0,1548,0
1549,gemcitabine,25,26,131,142,"METHODS: The objective of this study was to determine the feasibility, response rate, and toxicity of a paclitaxel, cisplatin, and gemcitabine combination to treat metastatic NSCLC.",11135224_3,0,-1,0,1549,0
1556,paclitaxel,26,27,175,185,"Thirty-five consecutive chemotherapy-naive patients with Stage IV NSCLC and an Eastern Cooperative Oncology Group performance status of 0-2 were treated with a combination of paclitaxel (135 mg/m(2) given intravenously in 3 hours) on Day 1, cisplatin (120 mg/m(2) given intravenously in 6 hours) on Day 1, and gemcitabine (800 mg/m(2) given intravenously in 30 minutes) on Days 1 and 8, every 4 weeks.",11135224_4,0,-1,0,1556,0
1558,cisplatin,41,42,241,250,"Thirty-five consecutive chemotherapy-naive patients with Stage IV NSCLC and an Eastern Cooperative Oncology Group performance status of 0-2 were treated with a combination of paclitaxel (135 mg/m(2) given intravenously in 3 hours) on Day 1, cisplatin (120 mg/m(2) given intravenously in 6 hours) on Day 1, and gemcitabine (800 mg/m(2) given intravenously in 30 minutes) on Days 1 and 8, every 4 weeks.",11135224_4,0,-1,0,1558,0
1560,gemcitabine,57,58,310,321,"Thirty-five consecutive chemotherapy-naive patients with Stage IV NSCLC and an Eastern Cooperative Oncology Group performance status of 0-2 were treated with a combination of paclitaxel (135 mg/m(2) given intravenously in 3 hours) on Day 1, cisplatin (120 mg/m(2) given intravenously in 6 hours) on Day 1, and gemcitabine (800 mg/m(2) given intravenously in 30 minutes) on Days 1 and 8, every 4 weeks.",11135224_4,0,-1,0,1560,0
1570,paclitaxel,15,16,76,86,"After 154 courses of therapy, the median dose intensity was 131 mg/m(2) for paclitaxel (97.3%), 117 mg/m(2) for cisplatin (97.3%), and 1378 mg/m(2) for gemcitabine (86.2%).",11135224_9,0,-1,0,1570,0
1571,cisplatin,25,26,112,121,"After 154 courses of therapy, the median dose intensity was 131 mg/m(2) for paclitaxel (97.3%), 117 mg/m(2) for cisplatin (97.3%), and 1378 mg/m(2) for gemcitabine (86.2%).",11135224_9,0,-1,0,1571,0
1572,gemcitabine,36,37,152,163,"After 154 courses of therapy, the median dose intensity was 131 mg/m(2) for paclitaxel (97.3%), 117 mg/m(2) for cisplatin (97.3%), and 1378 mg/m(2) for gemcitabine (86.2%).",11135224_9,0,-1,0,1572,0
1578,paclitaxel,5,6,32,42,"CONCLUSIONS: The combination of paclitaxel, cisplatin, and gemcitabine is well tolerated and shows high activity in metastatic NSCLC.",11135224_14,0,-1,0,1578,0
1579,cisplatin,7,8,44,53,"CONCLUSIONS: The combination of paclitaxel, cisplatin, and gemcitabine is well tolerated and shows high activity in metastatic NSCLC.",11135224_14,0,-1,0,1579,0
1580,gemcitabine,10,11,59,70,"CONCLUSIONS: The combination of paclitaxel, cisplatin, and gemcitabine is well tolerated and shows high activity in metastatic NSCLC.",11135224_14,0,-1,0,1580,0
1589,venlafaxine,10,11,72,83,This concerns 2 male patients who experienced incontinence while taking venlafaxine.,11147747_3,0,-1,0,1589,0
1593,lithium carbonate,11,13,50,67,"In 2 of the 3 cases the patients were also taking lithium carbonate and beta-blockers, both of which could have contributed to the incontinence.",11147747_5,0,-1,0,1593,0
1628,sodium valproate,2,4,16,32,Contribution of sodium valproate to the syndrome of inappropriate secretion of antidiuretic hormone.,11195262_0,0,-1,0,1628,0
1630,antidiuretic hormone,11,13,79,99,Contribution of sodium valproate to the syndrome of inappropriate secretion of antidiuretic hormone.,11195262_0,0,-1,0,1630,0
1631,sodium valproate,11,13,61,77,We report the case of a 62-year-old man who was administered sodium valproate (VPA) and who subsequently developed the syndrome of inappropriate secretion of antidiuretic hormone (SIADH).,11195262_1,0,-1,0,1631,0
1634,antidiuretic hormone,26,28,158,178,We report the case of a 62-year-old man who was administered sodium valproate (VPA) and who subsequently developed the syndrome of inappropriate secretion of antidiuretic hormone (SIADH).,11195262_1,0,-1,0,1634,0
1648,alpha-2 adrenergic,2,4,17,35,Centrally acting alpha-2 adrenergic agonists are one of several pharmacologic agents used in the treatment of spasticity related to disorders of the central nervous system.,11198499_1,0,-1,0,1648,0
1659,alpha-2,30,31,210,217,"The authors present a 10-year-old boy chronically treated with lisinopril, an angiotensin converting enzyme inhibitor, to control hypertension who developed hypotension following the addition of tizanidine, an alpha-2 agonist, for the treatment of spasticity.",11198499_4,0,-1,0,1659,0
1666,GABA(A,20,21,169,175,Two mouse lines selected for differential sensitivities to beta-carboline-induced seizures are also differentially sensitive to various pharmacological effects of other GABA(A) receptor ligands.,11206082_0,0,-1,0,1666,0
1667,receptor ligands,22,24,177,193,Two mouse lines selected for differential sensitivities to beta-carboline-induced seizures are also differentially sensitive to various pharmacological effects of other GABA(A) receptor ligands.,11206082_0,0,-1,0,1667,0
1674,GABA(A) receptor,13,16,87,103,"injection of methyl beta-carboline-3-carboxylate (beta-CCM), an inverse agonist of the GABA(A) receptor benzodiazepine site.",11206082_2,0,-1,0,1674,0
1675,GABA(A) receptor,18,21,111,127,Our aim was to characterize both lines' sensitivities to various physiological effects of other ligands of the GABA(A) receptor.,11206082_3,0,-1,0,1675,0
