,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,label,orig_index,olabel
1129,P100,33,34,166,170,"The evoked peak twitch and tetanic tensions were less in the P100 group than in the P10 or S groups, however, tension per milligram of muscle mass was greater in the P100 group than in the S group.",10910842_8,0,-1,0,1129,0
1131,d-tubocurarine,6,7,26,40,The 50% effective dose of d-tubocurarine (microg/kg) in the tibialis muscle was smaller in the P10 (33.6 +/- 5.4) than in the S (61.9 +/- 5.0) or the P100 (71.3 +/- 9.6) groups.,10910842_9,0,-1,0,1131,0
1137,P100,37,38,150,154,The 50% effective dose of d-tubocurarine (microg/kg) in the tibialis muscle was smaller in the P10 (33.6 +/- 5.4) than in the S (61.9 +/- 5.0) or the P100 (71.3 +/- 9.6) groups.,10910842_9,0,-1,0,1137,0
1145,d-tubocurarine,31,32,138,152,"The evoked tensions correlated with muscle mass (r(2) = 0.32, P < 0.001), however, not with expression of AChR. The 50% effective dose of d-tubocurarine did not correlate with muscle mass or AChR expression.",10910842_11,0,-1,0,1145,0
1155,Cyclosporine,0,1,0,12,Cyclosporine and tacrolimus-associated thrombotic microangiopathy.,11007689_0,0,-1,0,1155,0
1160,cyclosporine,13,14,79,91,The development of thrombotic microangiopathy (TMA) associated with the use of cyclosporine has been well documented.,11007689_1,0,-1,0,1160,0
1161,cyclosporine,7,8,57,69,"Treatments have included discontinuation or reduction of cyclosporine dose with or without concurrent plasma exchange, plasma infusion, anticoagulation, and intravenous immunoglobulin G infusion.",11007689_2,0,-1,0,1161,0
1169,tacrolimus,8,9,42,52,The last decade has seen the emergence of tacrolimus as a potent immunosuppressive agent with mechanisms of action virtually identical to those of cyclosporine.,11007689_4,0,-1,0,1169,0
1171,cyclosporine,23,24,147,159,The last decade has seen the emergence of tacrolimus as a potent immunosuppressive agent with mechanisms of action virtually identical to those of cyclosporine.,11007689_4,0,-1,0,1171,0
1172,tacrolimus,6,7,26,36,"As a result, switching to tacrolimus has been reported to be a viable therapeutic option in the setting of cyclosporine-induced TMA.",11007689_5,0,-1,0,1172,0
1174,tacrolimus,6,7,40,50,"With the more widespread application of tacrolimus in organ transplantation, tacrolimus-associated TMA has also been recognized.",11007689_6,0,-1,0,1174,0
1178,cyclosporine,16,17,105,117,"However, literature regarding the incidence of the recurrence of TMA in patients exposed sequentially to cyclosporine and tacrolimus is limited.",11007689_7,0,-1,0,1178,0
1179,tacrolimus,18,19,122,132,"However, literature regarding the incidence of the recurrence of TMA in patients exposed sequentially to cyclosporine and tacrolimus is limited.",11007689_7,0,-1,0,1179,0
1181,cyclosporine,21,22,137,149,We report a case of a living donor renal transplant recipient who developed cyclosporine-induced TMA that responded to the withdrawal of cyclosporine in conjunction with plasmapheresis and fresh frozen plasma replacement therapy.,11007689_8,0,-1,0,1181,0
1183,tacrolimus,2,3,16,26,Introduction of tacrolimus as an alternative immunosuppressive agent resulted in the recurrence of TMA and the subsequent loss of the renal allograft.,11007689_9,0,-1,0,1183,0
1187,cyclosporine,5,6,31,43,Patients who are switched from cyclosporine to tacrolimus or vice versa should be closely monitored for the signs and symptoms of recurrent TMA.,11007689_10,0,-1,0,1187,0
1188,tacrolimus,7,8,47,57,Patients who are switched from cyclosporine to tacrolimus or vice versa should be closely monitored for the signs and symptoms of recurrent TMA.,11007689_10,0,-1,0,1188,0
1192,dopaminergic,4,5,26,38,Apomorphine was the first dopaminergic drug ever used to treat symptoms of Parkinson's disease.,11009181_1,0,-1,0,1192,0
1220,(1,9,11,50,52,"This study assessed the effect of normal aging on (1) the tropicamide-induced increase in pupil diameter, and (2) the reversal of this effect with pilocarpine.",11022397_2,0,-1,0,1220,0
1227,tropicamide,4,5,14,25,"In 1 session, tropicamide (20 microL, 0.01%) was administered to one eye and placebo to the other.",11022397_8,0,-1,0,1227,0
1229,tropicamide,4,5,20,31,"In another session, tropicamide (20 microL, 0.01%) was administered to both eyes, followed 23 minutes later by the application of pilocarpine (20 microL, 0.1%) to one eye and placebo to the other.",11022397_9,0,-1,0,1229,0
1232,eye drops,1,3,4,13,All eye drops were given in a randomized order.,11022397_10,0,-1,0,1232,0
1239,tropicamide,11,12,68,79,OUTCOME MEASURES: Pupil size at time points after administration of tropicamide and pilocarpine; scopolamine-induced impairment in word recall.,11022397_12,0,-1,0,1239,0
1244,tropicamide,16,17,107,118,RESULTS: There was no significant difference between elderly and young volunteers in pupillary response to tropicamide at any time point (p > 0.05).,11022397_13,0,-1,0,1244,0
1254,tropicamide,15,16,93,104,CONCLUSION: There is an age-related pupillary response to pilocarpine that is not found with tropicamide.,11022397_16,0,-1,0,1254,0
1266,CP,13,14,84,86,"By using a placebo-controlled, two-way factorial design, tolerance to cold-pressor (CP) pain was examined, both before and after oral administration of therapeutic doses of common opioid (hydromorphone 2 mg) and nonsteroidal anti-inflammatory (ketorolac 10 mg) analgesic agents.",11027904_3,0,-1,0,1266,0
1270,nonsteroidal anti-inflammatory,37,39,212,242,"By using a placebo-controlled, two-way factorial design, tolerance to cold-pressor (CP) pain was examined, both before and after oral administration of therapeutic doses of common opioid (hydromorphone 2 mg) and nonsteroidal anti-inflammatory (ketorolac 10 mg) analgesic agents.",11027904_3,0,-1,0,1270,0
1271,analgesic agents,44,46,261,277,"By using a placebo-controlled, two-way factorial design, tolerance to cold-pressor (CP) pain was examined, both before and after oral administration of therapeutic doses of common opioid (hydromorphone 2 mg) and nonsteroidal anti-inflammatory (ketorolac 10 mg) analgesic agents.",11027904_3,0,-1,0,1271,0
1272,CP,10,11,71,73,"Results showed that MM individuals were significantly less tolerant of CP pain than control subjects, replicating previous work.",11027904_4,0,-1,0,1272,0
1309,methylprednisolone,1,2,10,28,High-dose methylprednisolone may do more harm for spinal cord injury.,11058428_0,0,-1,0,1309,0
1314,methylprednisolone,14,15,77,95,"Because of the National Acute Spinal Cord Injury Studies (NASCIS), high-dose methylprednisolone became the standard of care for the acute spinal cord injury.",11058428_1,0,-1,0,1314,0
1320,methylprednisolone,17,18,110,128,"In the NASCIS, there was no mention regarding the possibility of acute corticosteroid myopathy that high-dose methylprednisolone may cause.",11058428_2,0,-1,0,1320,0
1321,methylprednisolone,3,4,14,32,The dosage of methylprednisolone recommended by the NASCIS 3 is the highest dose of steroids ever being used during a 2-day period for any clinical condition.,11058428_3,0,-1,0,1321,0
1328,methylprednisolone,34,35,211,229,"Further, steroid myopathy recovers naturally and the neurological improvement shown in the NASCIS may be just a recording of this natural motor recovery from the steroid myopathy, instead of any protection that methylprednisolone offers to the spinal cord injury.",11058428_5,0,-1,0,1328,0
1330,methylprednisolone,14,15,84,102,"To our knowledge, this is the first discussion considering the possibility that the methylprednisolone recommended by NASCIS may cause acute corticosteroid myopathy.",11058428_6,0,-1,0,1330,0
1333,rapamycin,2,3,14,23,Conversion to rapamycin immunosuppression in renal transplant recipients: report of an initial experience.,11063349_0,0,-1,0,1333,0
1336,cyclosporine,18,19,103,115,BACKGROUND: The aim of this study is to evaluate the effects of RAPA conversion in patients undergoing cyclosporine (CsA) or tacrolimus (Tac) toxicity.,11063349_1,0,-1,0,1336,0
1338,tacrolimus,23,24,125,135,BACKGROUND: The aim of this study is to evaluate the effects of RAPA conversion in patients undergoing cyclosporine (CsA) or tacrolimus (Tac) toxicity.,11063349_1,0,-1,0,1338,0
1340,rapamycin,11,12,72,81,METHODS: Twenty renal transplant recipients were switched to fixed dose rapamycin (RAPA) (5 mg/day) 0 to 204 months posttransplant.,11063349_2,0,-1,0,1340,0
1347,(3,19,21,98,100,"The indications for switch were chronic CsA or Tac nephrotoxicity (12), acute CsA or Tac toxicity (3), severe facial dysmorphism (2), posttransplant lymphoproliferative disorder (PTLD) in remission (2), and hepatotoxicity in 1.",11063349_4,0,-1,0,1347,0
1353,creatinine,18,19,113,123,RESULTS: In the 12 patients switched because of chronic nephrotoxicity there was a significant decrease in serum creatinine [233+/-34 to 210+/-56 micromol/liter (P<0.05) at 6 months].,11063349_6,0,-1,0,1353,0
1375,vigabatrin,11,12,77,87,PURPOSE: Symptomatic visual field constriction thought to be associated with vigabatrin has been reported.,11077455_1,0,-1,0,1375,0
1379,vigabatrin,8,9,45,55,Six of the patients were no longer receiving vigabatrin.,11077455_3,0,-1,0,1379,0
1400,vigabatrin,11,12,75,85,CONCLUSION: Marked visual field constriction appears to be associated with vigabatrin therapy.,11077455_11,0,-1,0,1400,0
1403,vigabatrin,9,10,75,85,The field defects and some electrophysiological abnormalities persist when vigabatrin therapy is withdrawn.,11077455_12,0,-1,0,1403,0
1406,dobutamine,8,9,56,66,Myocardial ischemia due to coronary artery spasm during dobutamine stress echocardiography.,11078231_0,0,-1,0,1406,0
1408,Dobutamine,0,1,0,10,Dobutamine stress echocardiography (DSE) is a useful and safe provocation test for myocardial ischemia.,11078231_1,0,-1,0,1408,0
1416,dobutamine,19,20,107,117,The aim of the present study is to examine whether myocardial ischemia due to coronary spasm is induced by dobutamine.,11078231_3,0,-1,0,1416,0
1425,dobutamine,5,6,35,45,"DSE was performed with intravenous dobutamine infusion with an incremental doses of 5, 10, 20, 30, and 40 microg/kg/min every 5 minutes.",11078231_7,0,-1,0,1425,0
1432,dobutamine,4,5,29,39,These findings indicate that dobutamine can provoke coronary spasm in some patients with coronary spastic angina.,11078231_10,0,-1,0,1432,0
1440,dobutamine,10,11,58,68,"STUDY OBJECTIVE: To determine the effect of metoprolol on dobutamine stress testing with technetium-99m sestamibi single-photon emission computed tomography imaging and ST-segment monitoring, and to assess the impact of intravenous glucagon on metoprolol's effects.",11079278_1,0,-1,0,1440,0
1450,dobutamine,4,5,33,43,INTERVENTION: Patients underwent dobutamine stress tests per standard protocol.,11079278_5,0,-1,0,1450,0
1453,dobutamine,1,2,7,17,"Before dobutamine was begun, no therapy was given during the first visit, and patients were randomized on subsequent visits to receive metoprolol or metoprolol plus glucagon 1 mg.",11079278_6,0,-1,0,1453,0
1464,dobutamine,3,4,19,29,"CONCLUSION: During dobutamine stress testing, metoprolol attenuates or eliminates evidence of myocardial ischemia.",11079278_12,0,-1,0,1464,0
1472,GPi,17,18,99,102,The objective of this study was to explore the functional anatomy of the globus pallidus internus (GPi) by studying the effects of unilateral pallidotomy on parkinsonian 'off' signs and levodopa-induced dyskinesias (LID).,11099450_1,0,-1,0,1472,0
1480,GPi,26,27,118,121,"We also found a highly significant correlation (P: < 0.0001, r = 0.8) between the volume of the ventral lesion in the GPi and the improvement in LID in the contralateral limbs, whereas there was no correlation between the ventral volume and the improvement in parkinsonian 'off' signs.",11099450_3,0,-1,0,1480,0
1491,GPi,8,9,37,40,"Whereas cells in a wider area of the GPi may be implicated in parkinsonism, the ventral GPi seems to be crucial for the manifestation of LID.",11099450_6,0,-1,0,1491,0
1492,GPi,17,18,88,91,"Whereas cells in a wider area of the GPi may be implicated in parkinsonism, the ventral GPi seems to be crucial for the manifestation of LID.",11099450_6,0,-1,0,1492,0
1494,GPi,17,18,109,112,"We suggest that our observations are additional proof of the functional somatotopy of the systems within the GPi that mediate parkinsonism and dyskinesias, especially along the dorsoventral trajectory used in pallidotomy.",11099450_7,0,-1,0,1494,0
1499,Paclitaxel,0,1,0,10,"Paclitaxel, cisplatin, and gemcitabine combination chemotherapy within a multidisciplinary therapeutic approach in metastatic nonsmall cell lung carcinoma.",11135224_0,0,-1,0,1499,0
1500,cisplatin,2,3,12,21,"Paclitaxel, cisplatin, and gemcitabine combination chemotherapy within a multidisciplinary therapeutic approach in metastatic nonsmall cell lung carcinoma.",11135224_0,0,-1,0,1500,0
1501,gemcitabine,5,6,27,38,"Paclitaxel, cisplatin, and gemcitabine combination chemotherapy within a multidisciplinary therapeutic approach in metastatic nonsmall cell lung carcinoma.",11135224_0,0,-1,0,1501,0
1511,paclitaxel,20,21,104,114,"METHODS: The objective of this study was to determine the feasibility, response rate, and toxicity of a paclitaxel, cisplatin, and gemcitabine combination to treat metastatic NSCLC.",11135224_3,0,-1,0,1511,0
1512,cisplatin,22,23,116,125,"METHODS: The objective of this study was to determine the feasibility, response rate, and toxicity of a paclitaxel, cisplatin, and gemcitabine combination to treat metastatic NSCLC.",11135224_3,0,-1,0,1512,0
1513,gemcitabine,25,26,131,142,"METHODS: The objective of this study was to determine the feasibility, response rate, and toxicity of a paclitaxel, cisplatin, and gemcitabine combination to treat metastatic NSCLC.",11135224_3,0,-1,0,1513,0
